,bam-2,C27B7.7,cam-1,casy-1,cdh-12,cdh-3,cdh-4,cdh-5,clr-1,dma-1,egl-15,fmi-1,glit-1,him-4,hmr-1,igcm-1,igcm-2,igcm-3,igdb-1,igeg-1,igeg-2,iglr-1,iglr-3,lad-2,lat-1,lat-2,let-4,lron-10,lron-11,lron-12,lron-13,lron-14,lron-15,lron-5,lron-6,lron-7,madd-4,mig-6,ncam-1,nlg-1,nlr-1,nrx-1,oig-1,oig-2,oig-3,oig-4,oig-5,oig-8,pan-1,ptp-3,ptp-4,pxn-1,pxn-2,rig-1,rig-3,rig-4,rig-5,rig-6,sax-3,sax-7,slt-1,syg-1,syg-2,ten-1,tol-1,unc-40,unc-5,unc-52,unc-6,ver-3,wrk-1,Y37E11AL.6,zig-1,zig-10,zig-2,zig-3,zig-4,zig-5,zig-6,zig-7,zig-8,zig-9,cdh-1,cdh-10,cdh-7,cdh-8,cdh-9,dig-1,egg-6,fshr-1,igcm-4,igdb-2,igdb-3,iglr-2,itx-1,lron-1,lron-2,lron-3,lron-4,lron-8,lron-9,oig-6,oig-7,sma-10,sym-1,T07H6.4,ver-1,ver-4
iglr-1,175100198344.78107,-258041155776.12637,-121589907487.6819,-93434122710.79813,79475072338.53218,-261093372282.28644,0.0,0.0,0.0,199263810572.51343,0.0,9768133056.086184,0.0,0.0,-36243297272.21576,-88037956606.20737,0.0,-284304105617.1126,0.0,-55501731003.88043,0.0,-84919944956.13866,-29242986921.99575,0.0,-204126988062.431,0.0,0.0,70396544417.29596,299127398798.87823,0.0,-70516580947.41043,-325671976190.2668,0.0,85291516177.243,120990125785.78943,20303083586.01657,17273661679.05016,0.0,-50810505133.65535,27937772142.787872,-110708729869.23692,-66572013962.139,-44939416155.12633,-15483250847.791933,0.0,19086631695.00542,-368479032746.1661,28890652762.323338,7659132210.005894,-38431353975.73333,271648367.24264693,125572623809.41156,109888608054.62831,-46030998774.49039,34451566167.813965,457066793425.13214,166961785485.32825,83235571211.5074,79080002279.05902,-25975020810.07516,0.0,-111529432247.2768,0.0,-6726794597.8248,17636187638.8725,-7659132241.934086,0.0,0.0,-83383641349.09917,0.0,165518069418.95294,-47434183752.118835,79929356147.16089,-80351663279.12492,14868740330.697092,81940774872.68352,71837006883.45529,104054998274.684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iglr-3,-36634985903.03324,-172919162875.29425,11571630322.060312,10326685545.996058,24120654136.47167,-8578979563.325745,0.0,0.0,0.0,114507466270.37726,0.0,-24436774040.05935,0.0,0.0,-27764100453.09296,-50618456068.81366,0.0,139225220421.60464,0.0,45827091735.36663,0.0,42424703102.517845,1891701472.4343004,0.0,62300530340.097305,0.0,0.0,16032179269.256176,42704681449.387146,0.0,658011107.9953465,64399086359.23666,0.0,20793274574.735046,-18757186065.48908,-22488511993.445312,44171699220.43746,0.0,37870014455.04842,45434529586.95653,19559251589.43484,41762808518.00807,-33121508307.374386,56917560041.549774,0.0,-18052222975.178715,-119692221275.10394,-101022709863.41254,-2.342061996459961,52593695144.94005,-23445475994.00035,27007518034.35419,3315714377.3082347,12218387022.31479,30937257399.365593,-20171696909.854465,-23485378972.730854,-12218387020.398195,16463288991.937096,46312348847.13063,0.0,-9492463111.352188,0.0,-30636067428.731102,-10326685545.722542,0.5571670532226562,0.0,0.0,7735220302.998335,0.0,-87321450752.28802,-48990430123.56095,2.5068960189819336,-31394392831.32392,-50592625687.739395,7492806780.404606,-16127101555.427326,3.7383546829223633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lad-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lat-1,69916301076.40932,115805731419.98718,-93372479661.8054,13487620973.047827,39671718880.66329,-95172315868.08243,0.0,0.0,0.0,72075419476.52654,0.0,-40110862015.67142,0.0,0.0,-12552431680.09438,-24336113086.82902,0.0,-1093517430.0168202,0.0,-3678996309.6930895,0.0,322624585194.99524,-59908939415.37294,0.0,59090860253.9234,0.0,0.0,-19457328495.328125,37978921787.965744,0.0,14978847715.07753,-92248769015.36903,0.0,90744514802.69205,86724988577.35457,-4042806873.4413614,78772896444.19353,0.0,-158975117369.24905,-9003251423.098253,-31982612576.909885,-61382886032.866905,-117314007763.45982,-126557486593.06696,0.0,-20120504823.154305,-79582340262.33551,-49732786103.2165,-63425207294.15825,1353161718.6276276,177386463.83144283,17992303067.93086,-141912458188.92212,-6433362978.744312,36214544881.34977,-135461231344.71507,71385659081.80348,-64622991409.37461,28199562781.436455,-50814007305.966095,0.0,-116463821920.50842,0.0,20249723123.07782,-128398122640.4975,63425207326.56428,0.0,0.0,113562011082.95041,0.0,101370972448.0808,-43276697012.48452,70623858978.58827,3741856046.534918,-92892362544.34944,82531290669.40054,-104000441714.02466,54987956868.59827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lat-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
let-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lron-10,51677262709.430405,13463858217.75745,-36783539726.04639,28910517509.30829,-31393157102.550293,-90709794347.24117,0.0,0.0,0.0,-22056820577.926533,0.0,9185032096.129269,0.0,0.0,46252718081.94646,21059973819.157696,0.0,45265852734.59654,0.0,-68681876164.82953,0.0,-100269570156.4005,-12150900535.375187,0.0,-37783503759.72972,0.0,0.0,13073229732.975407,9700900158.538532,0.0,15816674838.487535,-146645537501.30923,0.0,18365179775.890923,-59287147805.45251,-0.3760256767272949,-38159343589.62346,0.0,-53317533455.921585,31675486227.074898,-45043364578.269295,-1888701551.4274445,69944971972.79466,75427698033.70724,0.0,49044821965.401405,-60363298489.793205,55636009682.73923,-1.9705276489257812,-37668340259.38427,-32920770585.779194,12546132456.045397,-86938328071.17,-5535458184.009459,-22448317581.629383,-12852491776.36722,64991951394.935524,7823834782.549355,-26774524312.09238,-1397756287.7070217,0.0,-28474252354.37758,0.0,-16997438775.417622,-16186748982.34475,2.8030242919921875,0.0,0.0,-128204113645.52577,0.0,39747800262.4998,-9951057232.473642,70561011077.63615,-50043108212.080894,-3429982882.679441,80869749262.65094,94185331635.59532,20131333052.552788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lron-11,-4849585226.501305,175067129734.01703,257791662958.44592,-20732049181.88219,23249388697.739285,-277529142607.6227,0.0,0.0,0.0,115239839387.50806,0.0,134151654900.17746,0.0,0.0,194954385201.20795,209073489131.72763,0.0,-80496351018.99113,0.0,-137789683656.10092,0.0,147118976892.94775,49476863965.17942,0.0,-269793096.7730651,0.0,0.0,95271152697.66885,-273825865641.42816,0.0,167677229318.39355,-31612694733.103867,0.0,61872158459.40478,51594711435.85532,-4912192134.454492,-136493648003.07016,0.0,37286489252.53791,16043533226.247055,-45535190881.26173,-78531731149.68987,-233375505315.33838,-258275981867.46988,0.0,190598883523.11136,241761549829.09888,225524554334.95566,10570867888.712997,11446711621.193886,-86844730876.32089,-240389670966.2794,166512479595.52905,-66373359743.28917,-59544185093.07572,-426251842752.67834,85955371422.96169,239718796843.37717,-230574294857.94394,143086712499.1124,0.0,-46344469166.705475,0.0,-70472024181.91504,-112009282266.2248,-10570867892.359356,0.0,0.0,105426360163.51605,0.0,293836129093.7799,-645762770.2054863,-374863849683.7153,-181131267364.14008,51594711435.85532,-42597315471.11842,-221170038180.1908,-104314325355.41617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lron-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lron-13,3744956073.0691957,-23537926298.66037,-18241600944.3772,25885784823.07285,1.217677116394043,39445373300.43304,0.0,0.0,0.0,75912219497.35399,0.0,27.030479431152344,0.0,0.0,53.12176704406738,41774373631.79523,0.0,63231480791.63071,0.0,-37951808190.87718,0.0,-34846684372.36976,-22031172760.38266,0.0,-7263885725.904111,0.0,0.0,-19722686652.575554,-28440066307.409622,0.0,32.863006591796875,2682128122.84157,0.0,11015586384.390783,-7901581382.981308,22.859375,4108984854.3310766,0.0,24112548916.988655,-42771524778.260635,27293266798.635143,4.88482666015625,-1750653780.5435438,-34212874853.24829,0.0,21853044337.937737,63332686057.96244,-3.0782337188720703,3.713336944580078,-11.533250331878662,35793561398.79374,-55324049840.839516,-53442742687.817955,13031616279.09918,-35.209059715270996,-11065912844.629503,-3623922800.292691,-24580640853.23684,-59.321048736572266,-8833907498.940428,0.0,23114603418.28656,0.0,-12348070957.513897,-8217969841.885709,2.3150711059570312,0.0,0.0,1750653770.2325506,0.0,17377710625.356194,3824515389.970763,-22850373702.010136,37263731555.74459,-67494423285.93435,4371945373.483916,-101386913409.35356,-19722686652.997543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lron-14,-30304704853.539124,93309124795.37341,-120987921592.55447,-218043864384.71,-131354741994.21855,306007209702.5364,0.0,0.0,0.0,89773171553.88905,0.0,-29845507299.704346,0.0,0.0,-221251031496.7044,-160004430485.66687,0.0,-302145546813.64386,0.0,-282882211870.165,0.0,-71870364631.9238,33780277459.719475,0.0,30993617954.268585,0.0,0.0,-185167253576.48975,216406032959.59186,0.0,-52494055322.90151,459544948499.05634,0.0,38178176414.55206,72944243306.46497,6377525670.502747,128147521156.9093,0.0,156719150301.28638,213716628283.22076,-94721225514.00246,-87089126598.42126,112500054533.52582,401351122625.48486,0.0,91808129248.71509,-316877185068.4924,-163779947682.72916,-38912820637.17401,53398637159.262115,-363753160422.34174,189318233826.33597,8232122090.481812,-24145912833.124084,253743153751.57394,50048791765.67163,38070477766.75543,-62235889153.721375,143700836868.30777,-43171167051.04962,0.0,2116564645.1345215,0.0,382707252385.54333,179829495012.45248,38912820616.55469,0.0,0.0,-194956592566.16284,0.0,-284639263265.827,-2842096710.916565,5469113789.782349,-202960209183.75415,72944243306.46497,-270075322788.30518,229616713409.6411,105136748430.67249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lron-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lron-5,-17963186257.659447,25926172988.26418,31332332281.614586,-21636399970.491272,-12060327069.379042,-41334532716.57735,0.0,0.0,0.0,81593024756.81845,0.0,12218387016.950054,0.0,0.0,13882050220.995565,27269153474.421417,0.0,-4948272094.8386965,0.0,-23129689897.699047,0.0,43558433395.688156,-20793274571.611423,0.0,-51128878938.81465,0.0,0.0,14795921614.597391,-28743686746.545258,0.0,-329005555.9200382,14004847949.208439,0.0,-472925362.72435,10248837557.043728,11244255998.11871,-17840232173.971622,0.0,5434276030.394066,-24529482640.19223,37526458637.28141,-20881404258.218422,-59536159394.84119,13789911758.564764,0.0,33794755815.799347,-37700072861.16762,88916572166.30888,0.5614089965820312,-26296847582.587944,19528382420.014194,17669793429.6474,-15930779844.984274,-29004705859.66707,-15468628696.799152,-26194830777.85029,10002200437.563423,29004705859.178997,-8231644493.109478,-10674028389.584469,0.0,-5177480366.053272,0.0,-13622643663.157537,-3327892097.3289394,-0.481842041015625,0.0,0.0,82836304917.69418,0.0,32317056927.664093,-21951635490.50761,-6351615901.226122,12547558303.780823,-116727045742.04898,-36338789098.40114,30888223875.428257,-1.0283203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lron-6,-58582309824.51815,-8650789770.06914,-6539693299.191364,18998825556.979538,13291289155.923018,-79504914795.87956,0.0,0.0,0.0,0.0,0.0,-19492727736.98764,0.0,0.0,-17227595045.483536,15454556449.090824,0.0,-10071139928.10827,0.0,80161801163.6833,0.0,-11695066202.442944,-6073902204.469568,0.0,23196675529.790634,0.0,0.0,50406823850.807884,-99672464668.75356,0.0,7055344812.961288,54717647682.828766,0.0,8947641981.461437,0.3567347526550293,-7066253363.4991665,36550961787.46132,0.0,43344782543.77681,27307846555.412952,0.0,-19141409045.71956,-47733597167.49859,-27030147529.50503,0.0,-40409343764.63467,-5606894902.994227,-6742167521.0322075,21308732904.438034,1497161992.8242466,26368823943.930317,82142939604.16757,-20142279856.21654,9746363868.791958,9645931645.627344,-5012640145.435953,-0.3857412338256836,1506337843.3089585,13766634252.51809,5782890245.612107,0.0,-5486681187.8239975,0.0,16493484602.745224,-31580480119.389973,-21308732904.58047,0.0,0.0,51104680929.21616,0.0,-86011553497.56209,-11415759035.493233,15353258772.120504,-12288939807.667788,170821619984.9394,-59113768059.891205,-128196142422.68445,53676670501.01768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lron-7,45107560612.336784,-94458463743.23949,-36003413710.49816,26063232629.58519,13.22231912612915,-158.71994638442993,0.0,0.0,0.0,73965792559.10666,0.0,37.71416091918945,0.0,0.0,56.12390327453613,34958193204.80352,0.0,189461532444.55185,0.0,-27735300901.233406,0.0,-48962172554.743286,-18354008501.590088,0.0,43858352306.23648,0.0,0.0,78.28030061721802,96582711475.70653,0.0,32.23435974121094,-45107560680.06122,0.0,9177004265.644238,-24397176153.02231,6.922022819519043,13031616246.971628,0.0,-18001706829.54097,-18626311118.63647,35777709345.563385,13.568033218383789,12025423640.074776,-79861766147.86261,0.0,17795119809.310974,-20441827711.803192,1.6748762130737305,-3.2141571044921875,-13.464079856872559,26687836883.67744,36936748856.022705,38437737086.986946,26063232574.02165,-31.039892196655273,45107560502.80951,9940181171.059374,-26063232574.29257,-55.13970184326172,0.47458839416503906,0.0,-9177004263.400635,0.0,-33918171303.887604,-26063232632.528465,-5.765388488769531,0.0,0.0,-12025423637.146755,0.0,13031616315.962166,-40555487121.03168,-4.728269577026367,14037808948.726915,194887237320.87036,105924998729.93175,-26063232594.28755,-4.367362976074219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
madd-4,17101248813.754986,-112211476228.13435,10059472228.41277,-24695664759.99186,-7387348901.283548,-44232360009.410904,0.0,0.0,0.0,-85077776714.39609,0.0,12218386897.381596,0.0,0.0,13128087940.976597,-23974691251.57253,0.0,138775079613.34003,0.0,3391633365.2016425,0.0,67592707289.40848,13456380606.68584,0.0,-66795215826.87425,0.0,0.0,9722117675.94638,-171080791778.5997,0.0,-22919490802.67828,143337945970.96014,0.0,-10040168345.20731,77734742418.63066,-2681301870.3389072,-18610080573.093536,0.0,25296986058.014374,8897936180.242268,-32161236637.18666,-25311658375.59249,-8234399098.58186,64867581320.8631,0.0,-1991380706.1533604,11605409430.210403,65661433638.33353,-4.611961364746094,10285700321.434086,-12527419639.152374,45897653429.84033,4372734429.082158,-32249438339.474255,-213745285.65187073,-121138808517.51523,20715927347.36526,1110821345.5405807,9496558191.517326,-19353261001.13769,0.0,-64754920068.854805,0.0,28303633854.87049,13645287138.7429,8.607322692871094,0.0,0.0,18613329829.128128,0.0,-40995903821.50085,9595322639.476513,49108504437.325356,-16096238901.585785,-169650312758.34204,-4709214024.673166,132597545265.90227,29584029975.58388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mig-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ncam-1,181183282988.04053,195467336389.01212,-84367639208.81242,29771364293.290997,-54330168969.46365,-173656537405.13654,0.0,0.0,0.0,94763364151.05351,0.0,17174535852.169735,0.0,0.0,24366842103.044777,-15372036875.896553,0.0,-54719587336.15249,0.0,182966977264.17737,0.0,-92761096461.43396,113019059732.2901,0.0,26390687824.42885,0.0,0.0,70459423281.336,91181031593.39713,0.0,-22806511439.85384,-74889203326.22043,0.0,-52322448294.21983,55089120825.25033,1905875787.4065828,-52819412896.76636,0.0,-72839222024.2024,-102676323828.63623,60051604762.67043,-12739462562.89521,177611072509.32712,160673555452.29794,0.0,-88688718353.31822,-63766677207.90367,-74529310162.0355,-46571952838.003296,18004962857.332554,215852425926.05862,30688416881.849113,-45559949980.4148,15506294995.732292,4077017266.068351,413813463566.5289,-7449990214.659582,-62585190473.980835,13260053352.05817,-95817424639.34373,0.0,1903122399.2036476,0.0,77112218773.08917,54999265790.15254,46571952857.71334,0.0,0.0,-147112011149.822,0.0,24752699104.8485,76949536861.00406,76902963420.20088,111663012129.48283,-36532865616.431816,156485784040.17346,132816285858.33392,36256917531.5889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nlg-1,128547212992.37267,84752607053.85124,26812545126.233795,1029282634.8283157,-22862488328.21943,38636459347.37826,0.0,0.0,0.0,-147973693096.71112,0.0,22531425494.810204,0.0,0.0,57243528602.260506,-146316621216.84637,0.0,153862807383.39212,0.0,5677613686.29722,0.0,-71742903855.26576,46415196899.98958,0.0,-64818613854.78837,0.0,0.0,-26107918595.785366,20762589790.202415,0.0,-57326413473.32999,94655519951.67245,0.0,-27771832308.87493,52143642401.990944,3073235190.0512514,-5532429251.276872,0.0,145090605697.88077,-13972422954.087265,35302838627.72732,35749876549.82065,-30096037027.98534,-11389583025.451353,0.0,-16100289185.30872,-62263723741.72858,198979879494.19382,13482603570.990295,56213287011.068665,-3115223325.8830338,120186566930.90958,-72171063317.39326,12420388421.984882,54287085320.97221,62571366915.47216,-8895554168.711592,44523418327.127716,-11653778807.56109,18053935783.77755,0.0,-30016902787.255726,0.0,25505128541.27603,-106495433865.97696,-13482603511.121788,0.0,0.0,-54802644907.18047,0.0,-44730673963.49808,-64068583008.25777,-56307783846.90427,5326913615.323203,-102878838258.86078,190287203272.67404,257720171276.01816,4471817768.725204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nlr-1,-2646613328.7662807,-5799805226.860206,-54932923869.893684,-54669914500.602875,-7615942329.34571,-13342085070.95991,0.0,0.0,0.0,34091881396.982708,0.0,-21031947152.40691,0.0,0.0,-26754325477.86615,-12117253568.205824,0.0,10325506265.02659,0.0,0.0,0.0,81023944313.86977,251883218.38147116,0.0,-7809124817.428326,0.0,0.0,-31414220840.291264,-14148694876.666351,0.0,-41877893600.2106,58072055372.890396,0.0,14236564537.588743,0.0,-34024102649.897205,19340873395.161808,0.0,36915498935.137634,9121198583.582605,-41207048831.12829,-33103861189.26461,12570117059.959639,0.0,0.0,-46540645571.02783,79729003263.83376,17858317979.485813,-32121767569.156998,27653559748.373463,-27258553070.298557,19380968044.55363,20651012530.05318,34360555200.60874,-6669504594.481596,0.0,17607542414.348995,-70649364807.49904,27749068966.13578,-16651634824.689106,0.0,-37793468459.44168,0.0,61647573238.33828,11638141304.593657,69334633075.7202,0.0,0.0,-66424543356.352745,0.0,10843794453.451546,50186463117.799904,-49706102454.19362,-13813966455.01303,0.0,-40943646403.673454,0.0,20651012530.05318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nrx-1,2135839685.751606,40855796602.32194,3428081278.2570496,7582497011.843552,-1.5180559158325195,6706878883.941257,0.0,0.0,0.0,-187548582394.1163,0.0,-7.317375183105469,0.0,0.0,-4.768638610839844,55618720888.883675,0.0,-142611807697.7995,0.0,85070848784.17577,0.0,54240041434.17591,28065984926.29996,0.0,-104150306887.34538,0.0,0.0,-3353439442.256119,-84376417200.1776,0.0,-1.3305511474609375,-16168832141.429424,0.0,-14032992467.055855,14366847612.983295,-0.5069332122802734,-13931868453.40292,0.0,-8346849250.813179,6237606697.211781,-1067919852.2533107,-1.5562896728515625,77696075261.74936,143024622041.50342,0.0,-59690593010.80371,87750282811.4501,-2.824954032897949,5.5182342529296875,-4.019865989685059,17428608451.457466,-50918663108.244995,90152779199.11067,7582497010.947231,0.4348869323730469,4796833883.135209,-28733695229.30132,-7582497013.382362,3.3528366088867188,-17723116951.9935,0.0,-18904231286.458786,0.0,92134734822.8771,27863736912.130726,1.232879638671875,0.0,0.0,-77696075267.23419,0.0,32077752235.84582,18871734636.697956,-0.27339935302734375,778889542.0610771,-99756942462.57436,-98990897378.29741,-7582497014.901958,-8.904815673828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
