,bam-2,C27B7.7,cam-1,casy-1,cdh-12,cdh-3,cdh-4,cdh-5,clr-1,dma-1,egl-15,fmi-1,glit-1,him-4,hmr-1,igcm-1,igcm-2,igcm-3,igdb-1,igeg-1,igeg-2,iglr-1,iglr-3,lad-2,lat-1,lat-2,let-4,lron-10,lron-11,lron-12,lron-13,lron-14,lron-15,lron-5,lron-6,lron-7,madd-4,mig-6,ncam-1,nlg-1,nlr-1,nrx-1,oig-1,oig-2,oig-3,oig-4,oig-5,oig-8,pan-1,ptp-3,ptp-4,pxn-1,pxn-2,rig-1,rig-3,rig-4,rig-5,rig-6,sax-3,sax-7,slt-1,syg-1,syg-2,ten-1,tol-1,unc-40,unc-5,unc-52,unc-6,ver-3,wrk-1,Y37E11AL.6,zig-1,zig-10,zig-2,zig-3,zig-4,zig-5,zig-6,zig-7,zig-8,zig-9,cdh-1,cdh-10,cdh-7,cdh-8,cdh-9,dig-1,egg-6,fshr-1,igcm-4,igdb-2,igdb-3,iglr-2,itx-1,lron-1,lron-2,lron-3,lron-4,lron-8,lron-9,oig-6,oig-7,sma-10,sym-1,T07H6.4,ver-1,ver-4
oig-8,-77029191499.45746,-138186425909.9784,131941771239.81958,-73165604888.5407,7589164291.954363,-83378115189.98378,28612066823.55191,618795345.9120064,9861145968.428087,-215684247171.21487,50519868913.27121,-123658659162.96918,38942840934.09447,28219016622.490143,125053902702.29724,-31568759066.240707,41978758022.80278,-291084808770.4966,25000406631.833042,-110200989484.98114,37011746863.19414,116316522273.81763,-104380897957.254,40864924118.76695,184689336909.7309,49040489541.074265,53507609368.80124,-105807612423.16534,-366426978958.81433,35285920326.363266,-21700151996.00867,-276142862316.7333,12904748112.950428,-103220483972.8577,-93913697103.52374,-30870120917.654053,9968646027.982422,37713214085.7437,-54118066651.88629,-228185543805.26938,48347017014.70187,-122856453352.2069,-25514262383.461517,73779563174.43398,32711845700.53038,-37760395729.91011,192829260953.81543,-10303929973.105429,134121607069.77643,53179747496.74353,80829584527.40363,-91444653751.38013,57197506802.33551,-55829304008.222595,132264310132.72925,55066464743.71719,124286486433.62238,-156948637634.3979,121078065773.78879,110996212670.56186,6637002943.005068,71615775416.60834,41720444085.757614,-128495123474.13687,-57267328309.21149,-299883931512.65405,22518300769.72153,21695597763.209934,-675891061.2008972,51271340688.46677,-162504626039.87744,-161939760071.09766,45387994198.69717,75255333410.11243,-82908564037.10672,-54226042640.8627,230668703161.20297,171776130464.69788,29919775087.879303,36251077282.66905,32321006749.156845,37917619757.60454,38101693341.77367,41614482797.966354,22584886789.750095,27050857110.45621,27511595651.180027,29782681716.571075,28956098106.757477,39716175879.40166,31590782987.104828,34597079250.873825,30283062359.43228,36899829094.75548,31715040273.36203,25916672382.58646,35247062328.422165,19503057402.666126,22998030505.108555,41622593803.30333,32416328465.48851,29598217198.851776,25562386462.917393,22996317994.81583,29703149469.334564,26567792228.292637,40872810698.67546,16591022302.66753
pan-1,-22736939844.52896,271036483267.84137,254759613020.46008,-453101947718.9947,-371143998027.1449,80883158961.24803,-8123188895.98262,-23464898941.38301,-42797661934.82711,137176023085.06468,-123503989106.39131,38416923282.521484,-48719438907.71845,-62877237237.091255,600574736767.0286,-43872854802.6575,-28954146930.779503,-138411284497.8203,-25895249519.364944,284258621622.71387,-55741399585.17109,328140437931.88434,-20368504103.113632,-79855032005.07039,394138928387.05237,-8546211057.182816,-33484009393.245323,99096768482.72614,114533238313.91321,-101625710834.76888,-222496864751.06274,-158562928916.36176,-38908362260.84933,-59090936103.370056,-209449626777.28442,-18119032291.64917,67654502075.051636,-77957408487.79767,-146086389346.59113,186222115297.80133,415854128770.87695,-92350050886.40347,250088993976.93472,482896585158.97595,-19096069224.261917,-73416643447.737,-494884238716.58496,482270674221.9796,214512302400.624,-308211203402.7229,506387261125.8568,-262479198878.95526,-162933760026.56607,148757257207.34546,336012476376.8712,151335774924.6416,-207994905600.69162,65499301179.98215,55772492124.68399,105629878087.75018,-42667628197.284996,-60558395561.32727,-67870269007.37971,-111372617296.32104,-206136852466.05917,195358988906.6968,-44432896507.76974,-42278080293.09054,91775617642.44998,-49907341700.37409,19051894364.797913,-57356696923.02922,-191089878417.10767,-533071809736.9609,-89291117893.71269,-128040033248.46848,465647234776.1434,370674671068.77856,-44621704348.41181,-48263682025.1186,-50256848537.43427,-38643634157.75619,-69245970386.3476,-45820726570.86274,-41193287531.13668,-29595797597.708946,-40337960254.82992,-43369528991.9349,-45905179662.8708,-58300118258.533394,-25850271391.550247,4762515269.007736,-50429289089.72236,-55484694699.001656,-56460778632.092964,-37372358098.680016,-38999194034.65182,-95781817626.66524,-45995893884.66059,-46426000651.08759,-48808349023.22297,-49201350606.54926,-45073087717.24653,-39438178682.21102,-46848547990.11445,-49461283609.98945,-11641497370.225418,-51017626932.559395
ptp-3,293347935310.9154,35862519255.5367,-196228769898.38553,-134453851117.0581,-52254081655.24889,-6468755590.2499695,-26499832252.08601,-13546682708.954021,-16252016718.953197,-124797005513.47714,-14298401801.439587,-2172061476.0529175,-7614439915.310654,-15585482519.29594,526339727445.6307,-112534606025.98694,-13773415347.613598,-200702573654.02637,-36756005364.94017,125582087896.52412,-33297346554.949444,201429231314.19983,172347913644.6894,-9674641249.480148,23336855254.6942,-40196608308.961105,-2146861152.6520805,-197755050350.28476,-32528353502.69313,-38047979440.4471,-174342552341.7427,153208770082.12338,-5233785101.926617,-41916977909.04062,87341052526.2279,-244203172928.2171,19753803802.392975,-48155861149.19209,-64752763306.63141,237399145005.6838,7319085168.688796,171347748264.3674,-89000974221.34601,94911356938.42291,-18002891416.822277,-64455185951.685,194899243765.39636,124653947547.49161,103968599900.01266,-41343409428.767654,6202805977.568428,-95404233327.4372,144184392776.8534,76856888340.58923,139509023882.33243,43867707190.612274,93758095550.63998,-4214313294.538933,-21332932502.251495,-47267274453.77275,-28569187886.071606,152510732610.93985,-22223376835.284496,95308177237.89871,-35835387976.446045,-12075148705.203949,-23958151344.62605,-14878222091.64912,160195303311.7977,-28052342333.311626,-477034243838.06555,-256442917496.01828,129779895617.08969,-2640862490.058655,224851189373.8946,-213074395408.8659,326690223475.17017,-129074397942.98141,-20034055267.84437,-14513727825.642986,-22821772655.64494,-25707919484.6732,-18087758379.365124,-43688044934.09447,-22738201980.199444,-19527764955.40623,-21088116424.027813,-16197426596.928753,-27359949158.076946,-26534682842.78126,-33625222439.497936,-6312318926.55748,-13860208605.545116,-29017039726.87324,-36836916191.755295,-31054515154.51112,-31258751826.124523,-6289971005.311203,2533093031.453846,-14852727850.359509,-23119152944.94215,-10220400168.319527,-6392703230.334457,-2459987763.1420403,-33544466760.292614,-15158470865.632488,-47578099049.57091,-18346394683.573254
ptp-4,-401340923925.432,32740332177.372864,-108919591782.85165,1273223753218.2544,-84175666293.65012,-451422374654.82764,29045529243.34233,39068781204.48904,23924115873.05315,603772405119.8169,33998492474.118645,101030319038.81885,22629427106.899033,34930385577.9475,-69694400757.10281,492509458396.039,23682188178.478504,-281794270806.918,27434849869.960495,312236215767.498,31051391585.14543,124612643007.59186,286497556599.28516,26745810058.74272,1079631227600.1907,28168815941.046555,22093716141.342575,-254303276060.06775,-15367340163.524033,40521950329.687294,446477300492.6444,80321845246.37595,20296599274.56682,-399799722683.50574,1205860718887.3662,175107415635.3211,-136941442827.58078,39212029436.2875,-1198954745709.8135,-67824929559.7554,-80241773844.97176,-770541187200.4878,-949859155405.0602,-941642824287.9293,26349826855.890976,381542846891.5479,199385439903.81293,224094264694.67578,-1370785753178.0698,96961395246.02612,232062580183.846,-599716387871.3358,3359348107.9683075,585436730665.5546,-284872835327.5302,700708009304.7235,-1022430968613.3413,-243451635679.19946,589581500.6585541,55767103468.36035,19262877297.519943,46665556734.5087,11641630144.229845,-250845359875.01025,32490557884.732315,71650802897.30063,34794261680.45092,-27942300236.87908,1044352665356.2014,37549408223.88207,574884512004.5768,-948140860163.4415,-296722563701.3568,-349920530214.17413,262112299071.2322,-237487130062.79718,-147197711955.1258,-89917243606.66891,27670876477.65544,26316157586.93193,24549434043.37523,21661257758.61931,27789508444.264267,24483948239.502975,24904384187.11467,14600604991.463854,26809917727.409958,17221959191.413868,27057638945.984238,30122390766.58275,34794149028.43951,33050333818.444267,20776422179.686447,26306682418.80693,27211266212.325058,34451523047.74682,29673702803.99498,30002594300.17839,27613376672.17711,19134109917.546738,24721904374.37413,31345385803.90599,25066502600.376877,18423658271.110157,13078173727.021654,20683082054.240402,31163249954.133347,43083739247.04287
pxn-1,90407629668.41379,-70845431364.72054,42637630843.2106,-73405010560.71391,-152867590832.7481,-69764568198.74945,115388940150.2993,90018862693.82741,54948545944.38844,-34822727509.55731,76329003244.74577,80804741676.24622,83394711531.49855,90181620432.40309,29718715329.082306,-72787494688.54025,88574633034.05531,-211043538202.72003,99089152010.88063,-85396302465.74168,77295772321.26329,24343346359.896935,-128688152008.96616,71611101264.64867,-208154517301.45322,86700167709.57765,51292038829.70526,-43541471566.98764,-228923028984.24323,85399995009.21742,97844854918.64664,-109646859687.76523,58682179115.89569,-33171910447.20804,-119456275652.99007,-425899901371.8131,-250084998395.6248,58609400313.55786,-130446445687.54846,6049471519.017517,-85955538291.43861,-171989923326.3192,-108473873703.51595,176508540197.30585,88498014929.23586,-54346422113.85213,20409297021.827347,56639677058.2442,442640204674.71814,-21630396207.691963,-85590288460.11281,75077839230.98108,11558483856.608704,-527178727881.20386,48878940569.60679,-73871612427.49847,-134146628582.53986,-212225119778.77008,-75677859365.25058,25372909593.826996,68219389059.00635,81923304876.35553,65466919057.85098,76282182364.03432,-134531481230.27548,-47929393718.48105,80377745003.25266,69127350938.35963,-144928569230.06305,78235505689.28716,-339222499466.797,-89896595161.17894,-88915406703.38747,-136054981568.01007,24411970541.169212,-168612675220.35126,29907728305.271072,-234786357771.64215,70368719198.25978,65404181500.52493,108981539816.34975,70855145142.69872,25473855400.688255,69092448646.3373,30663789271.349815,69857596184.7314,71094171029.29128,59191357045.20836,79744977088.22025,69960579035.88017,69487427793.61101,68952966901.8106,75387598243.38298,67058174129.701416,68839845558.60635,78319469676.67009,65934865840.470245,94202031737.98598,49282267622.01239,81569507589.63016,53441957845.81532,71667093468.68285,217162027165.39185,64963176592.50552,93899021781.40303,59148572946.6364,103966045529.78123,132081648418.65007
pxn-2,-3318719018.117523,179321291319.7984,238854344870.73474,-174972935535.69058,29710884302.834423,33613819448.42157,-15930960253.339796,-107340273295.92732,-58505293219.45177,6727418751.431938,-36176548163.066605,-142345453600.2852,-41055122699.98924,-8283486727.082106,66282947671.74127,-68553520290.8726,-31929337004.945145,-27561821591.00671,-25752278340.641808,21365295052.74227,-22930801534.616165,-44269939834.89381,194733001306.74353,-31623064015.723953,116465010504.29846,-40650169271.65575,-38631058529.02644,-103527493245.77396,-37582567908.751236,-31638848919.725296,3621140936.4448814,-46482882919.6555,-41018348183.94249,-48942792225.68753,-24682448072.23815,62838503693.24521,-57507715350.61128,-46826339048.71239,-93299907761.64911,-97511736335.73601,81823504506.1876,-9361694446.128174,-68199430313.88835,56805444613.759674,-29741585557.3824,-9578771431.132538,-32612690779.796432,74330387701.88594,248305982470.18744,87950833174.88335,126139997287.27573,-80397255095.16689,9218625363.030334,264719440078.42996,70658157542.27016,-5534256695.709625,232107033817.08405,77907624899.9514,245650609102.68933,36250227396.09833,-42284442048.55699,96828647820.9542,-34957596952.33565,22815088906.54326,-26960278155.975525,-137062653163.38403,-22683218679.704056,-31540261013.56282,83752911810.12665,-38019110345.173416,-246447263826.15198,178450947373.61792,94869308310.45944,73043819667.5396,59889436957.03259,-108626579859.47867,167971990434.74344,170169054022.3409,-43722432394.61705,-33109765010.05757,-32503612188.094803,-31374969707.664383,-30264665041.30208,-32967158771.658524,-23240224292.76558,-39191171297.65608,-33589080264.87935,-31450881232.58174,-34781818540.6407,-34871199826.90694,-40697529522.061264,-31539427711.51265,-36338464398.409134,-35643447407.01228,-37361861001.56343,-28099397327.98445,-39738782844.835526,-36660583659.64363,-35607404105.03902,-38383455831.3271,-35939501611.39412,-35998997335.46309,-41564340990.38768,-34248139660.13777,-32961800371.25728,-37826614040.68953,-32378303316.14827,-34103990265.889725
rig-1,480942876641.3806,628526103226.8564,292127614661.7471,1287920002691.417,522328000275.7792,493790154696.7229,-341284013491.5844,-340484935332.0688,-339527971457.5185,18234835480.54483,-335383958081.98065,57426400055.8219,-332518787411.51996,-338331439853.64105,291796821771.59625,-16381767226.780083,-319627453174.12103,277239877068.183,-331883250552.42377,119904123686.17555,-343228936059.4306,-795940700588.1631,-331183724838.6876,-336498087636.18475,848566506073.5581,-332653192942.4865,-339715924811.07025,-450597136052.94995,157664449981.2813,-339162745391.0041,-202025171814.05933,19750169812.77643,-337913261055.79095,487970617996.074,53280975809.28438,272261858968.53366,793642951292.3658,-330589033631.269,-148612431833.63757,833737389593.5077,493536113511.3482,-411392524413.8915,-70052850665.24908,701087658078.2681,-348509920328.2209,-399202070439.1494,169279439997.18292,554857382200.9834,163552555240.85315,435483116261.6574,678667004692.3579,125782743011.59656,657777529342.9628,-169428360497.20142,427752638056.5928,379162977777.3069,965053160205.1033,417845276395.1814,1182066462503.1833,1265740025695.0146,-337316293764.11835,807336777842.188,-324032161496.4604,50694905552.39047,272269080451.46075,-187477435007.1973,-348299771804.5324,-339123222716.7045,166045335554.25598,-336640632280.3913,-224641372420.26263,337190935141.587,983322754184.9991,436179411572.1798,681315305293.9519,64925517446.06177,60126283805.15674,197267876345.19946,-338581176202.82513,-331123047537.57684,-331896757899.0275,-341356483332.7629,-343637646286.3403,-337215586760.3532,-357258813357.31586,-333732837094.71747,-351315962976.79486,-353521318172.9245,-324291010600.5903,-338832896042.93915,-325053913722.09735,-327178037462.5827,-333898099375.5136,-339961747588.529,-338452460409.6347,-337721620028.33734,-344685832589.7995,-335028640367.54706,-326769225883.4406,-333542519757.2343,-327821712135.94403,-346626891086.7575,-335958531158.9306,-337215005833.19525,-336746091509.8127,-344924409854.49945,-332411671427.5783,-345009510419.6391
rig-3,-130499877839.694,-72035303131.78386,175508235906.70322,401410725630.04065,-88063430789.98958,150839072328.71832,-94055252368.6233,-93219043841.41664,-95345520189.49709,192049665976.85944,-95911952291.21754,106729655886.72192,-101089473102.87209,-97171912425.79543,267106016765.3343,23055002411.25555,-88446886678.36086,-92710913497.96342,-98069492105.89723,150570746736.83145,-93278218299.15163,8808868357.174286,132640778699.13652,-102487279207.71089,38408535433.515,-95550034583.75648,-87884447720.82314,241736213092.78006,98189604185.27888,-96855914185.47108,288252539565.1393,-62170662269.35219,-90936413449.4009,-44628037307.874725,142297976165.63953,-235013376349.8272,111223238602.59052,-94566918061.29066,-135905786543.20102,246582379589.89685,234762894024.22263,91298841742.18896,-38693815582.31503,207732443937.3674,-113380801687.6844,152361884202.88077,163744369227.5879,177536628924.47983,323482606905.1548,247912148411.57285,69969475662.48918,173777082884.9616,103767688977.38797,93884910037.46265,81399356881.04611,-92559157573.3902,94147346749.6412,96391291911.00171,-44793070846.73645,-20093246243.458862,-97861372167.13893,337243813790.3054,-103631143509.52876,258786174584.5882,10572510091.101013,142378969421.4401,-96488429768.76735,-97146073524.81618,-43231728956.17157,-91720205177.93117,-49216262862.121185,196190722268.93567,-25810277470.601185,-43559548409.576775,-13490327181.161577,-182429859019.09906,243755938150.6601,-185086897619.2732,-96948556039.61598,-95884898318.70778,-98098362851.80104,-95473783787.16518,-91480852700.80568,-95175222261.48,-97530959278.7759,-95953808218.62086,-94810175565.69228,-94258314397.68117,-93607439018.89333,-99147108716.34157,-96024741383.47853,-94343940696.43434,-96218257528.3218,-95935550547.85231,-92343279897.65602,-97583307223.94606,-98560929914.66603,-99244289358.82253,-55562210015.6177,24812315317.209366,23487415633.39412,-74195100446.641,-140942861769.95776,-110456512644.49763,-54771963541.439476,-114328618108.48897,-85388280697.90349,-145448396293.93686
rig-4,44299591455.26816,442817985664.2606,-329192083638.5457,95155218588.2746,-92738563880.56601,-145723267300.01843,-90329356826.46722,-128931567583.62598,-30974301219.560925,22738311363.26783,-122295009490.30627,-21552793413.109497,-112896191095.62805,-117119274935.91357,262757572024.32855,-136302621621.82915,-90954457748.32123,-1114391655.4806213,-113623877970.97205,678721151795.1023,-114896920360.35083,-580491481204.9781,-133068184932.7667,-123822248702.7129,362197106429.9523,-23746088245.625584,-83940767485.85443,-285849413960.6162,179327250434.35156,-110241385615.60144,-127475563575.16272,286261330732.62805,-95274176229.94147,-244099937573.51923,21668539291.096138,-611713703507.9581,-351941055202.5104,-88208791587.02118,268367616209.49792,288966785409.7323,-175434739621.83957,161122750590.20844,66166532758.983765,111163551641.36171,-106863153280.46802,402032417619.08514,307615227043.4763,400163528585.0667,-102442948950.39224,519480005406.9574,169881176464.27493,183632887227.5608,251451471892.54013,967626698340.3037,289849545460.47845,-53540342782.9559,510702143615.5116,-301772694097.8791,126542358949.76648,331587626716.4403,-106708029398.6034,72285908315.13513,-107239282015.15979,302339060016.94495,448729453667.4879,558242037772.6389,-106655318722.25195,-106948127656.61072,-351903691599.8083,-106527775394.1239,-498531234639.90784,-508130588817.49115,242965558325.75034,337148422638.2449,-188140637221.17807,571842862370.2845,355446890830.4825,-102525024810.57806,-106619387175.55054,-107007687029.16858,-106701303125.11548,-107027645289.42078,-106778532731.43921,-106933991569.55139,-107520918523.61963,-105709763367.63965,-106964684145.672,-106878789165.78162,-106703720556.76306,-106574829729.08301,-106925625121.17688,-106899386844.78955,-106875605512.71667,-106777745221.44873,-106914627079.91357,-107215971343.07422,-106842986088.68762,-106964481731.49805,-108388427442.32153,-107883149253.6289,-106876774689.1206,-106902375592.97644,-107224313129.17542,-107050624762.4364,-106738147056.74133,-106795954739.61023,-106844060992.75891,-107874001045.95569
rig-5,-238659118549.31342,93058219931.68095,-638060801198.731,-285091023751.0067,-411185900974.2754,280390436586.2678,241337623175.24326,241322610435.17862,241284077520.4913,-403134903762.62695,240967822501.16074,-267888397578.9402,241306118853.6373,241314906993.88345,145509787898.9212,-61185631429.18799,241307800680.6166,-6409551424.662933,241305426291.57535,457706731979.1821,241305426291.57608,12199070020.086273,-55795107980.58227,241305426291.57608,-787529700488.3549,241305426291.57608,241305426291.57608,-1127491278129.9192,335106299539.73065,241305426291.57608,-70951132827.27461,-706575696860.0862,241305426291.57608,-72566635176.79327,-248433346146.68713,-871808044785.9187,-622906501024.2212,241305426291.57608,159008219853.68652,589283255698.8475,-477138932938.77374,-116336568292.73158,180722041501.47885,-1369848602384.6382,241305426291.57608,-511698128850.66425,171029819381.63837,-273470913653.71918,185031053576.69305,215312561295.1814,348983819357.4034,-136286735016.8605,-774812503989.9069,-388764874805.4952,-240286835635.78223,-479401063292.1758,-392248136586.4191,-106488328549.32811,-459557600833.6654,-531574572621.90826,241305426291.57608,-160448332881.66602,241305426291.57608,-556869028924.5887,-192936298273.0043,-404122666079.6838,241305426291.57608,241305426291.57608,-226394194170.8858,241305426291.57608,23925286116.525543,140992775867.62695,-326348372884.5858,120920923592.99481,-464864395627.63086,517444733277.5071,-635892408111.5261,-181442485971.64554,241305426291.57608,241305426291.57608,241305426291.57608,241305426291.57608,241305426291.57608,241305426291.57608,241305426291.57608,241305426291.57608,241305426291.57608,241305426291.57608,241305426291.57608,241305426291.57608,241305426291.57608,241305426291.57608,241305426291.57608,241305426291.57608,241305426291.57608,241305426291.57608,241305426291.57608,241305426291.57608,241305426291.57608,241305426291.57608,241305426291.57608,241305426291.57608,241305426291.57608,241305426291.57608,241305426291.57608,241305426291.57608,241305426291.57608,241305426291.57608
rig-6,-786824954012.8961,-314388543161.31903,214671337218.358,-117996584805.73726,142496291261.4011,297459025356.1603,43667223470.043816,43667223470.043816,43667223470.043816,816797285431.0386,43667223470.043816,207335137052.50348,43667223470.043816,43667223470.043816,-109746356081.999,211035597204.9402,43667223470.043816,377862858950.59467,43667223470.043816,421735733128.47406,43667223470.043816,133069019394.13837,230044676469.0461,43667223470.043816,-194002362942.85587,43667223470.043816,43667223470.043816,129554715715.30756,-16391653927.608917,43667223470.043816,-371849204555.88806,201314188913.86682,43667223470.043816,-516948611990.2953,-531998566728.4113,-10608904191.084778,245515775550.23047,43667223470.043816,-518295930691.3497,43151962860.08273,-294061337950.3206,-562298475084.1674,-35696338052.255615,330807104359.3318,43667223470.043816,-232176749408.20093,185344038912.8166,280370478881.8276,293789770962.74713,-81974071128.2081,-182159588744.81067,141252854510.22943,286207068409.7081,572235733014.8257,-165426740994.23148,-295083997859.96796,-76114883469.7196,172324285022.04077,-726897948093.9144,-763722439680.5089,43667223470.043816,-327474251052.957,43667223470.043816,-268308651019.85532,-427425752716.6408,119202985032.5079,43667223470.043816,43667223470.043816,-241806199536.63705,43667223470.043816,-347888462138.22046,52760042804.52565,85449683379.29008,-479616430917.6267,259264522263.54584,-323352265110.70703,368502365574.2003,273953321444.0884,43667223470.043816,43667223470.043816,43667223470.043816,43667223470.043816,43667223470.043816,43667223470.043816,43667223470.043816,43667223470.043816,43667223470.043816,43667223470.043816,43667223470.043816,43667223470.043816,43667223470.043816,43667223470.043816,43667223470.043816,43667223470.043816,43667223470.043816,43667223470.043816,43667223470.043816,43667223470.043816,43667223470.043816,43667223470.043816,43667223470.043816,43667223470.043816,43667223470.043816,43667223470.043816,43667223470.043816,43667223470.043816,43667223470.043816,43667223470.043816
sax-3,415999078778.0752,194558207091.6432,201811332593.50003,337639124462.7398,228648279629.7955,402913458898.80115,-3711599547.284607,-3711599547.284607,-3711599547.284607,309299492275.19336,-3711599547.284607,-523234044183.1533,-3711599547.284607,-3711599547.284607,246863538388.19135,-55992942510.77634,-3711599547.284607,-199887995344.09546,-3711599547.284607,159868495472.55466,-3711599547.284607,-40868490016.88519,-231588457121.83978,-3711599547.284607,-104650224525.12283,-3711599547.284607,-3711599547.284607,370709835349.7499,735372595129.2432,-3711599547.284607,-21923685860.868393,203841099581.7645,-3711599547.284607,-42549471200.41928,-222077111474.36023,270825706750.97693,-544943449867.3638,-3711599547.284607,-266576733183.93372,-93510270590.69946,-302403908715.79114,-618378742563.4657,34439785118.73624,73281123153.5137,-3711599547.284607,48817442738.23057,257295190908.47662,-387917600882.89716,-30568484400.973434,-699170518101.3722,647519477169.3119,575135770245.7439,-230153843299.48666,-1600675455.014656,-74563262381.4273,118811100992.79776,-214341415236.64557,-157827836158.60944,-148872948189.76306,312853828405.1066,-3711599547.284607,193339755854.49875,-3711599547.284607,-165660752843.45306,-379928157681.7656,-101194626567.04213,-3711599547.284607,-3711599547.284607,-410601568714.9416,-3711599547.284607,113522298278.5838,14136397756.201385,185590161020.72043,722222694465.52,-188587604629.67657,-311369840326.8485,-35175224779.1846,-379903806791.2033,-3711599547.284607,-3711599547.284607,-3711599547.284607,-3711599547.284607,-3711599547.284607,-3711599547.284607,-3711599547.284607,-3711599547.284607,-3711599547.284607,-3711599547.284607,-3711599547.284607,-3711599547.284607,-3711599547.284607,-3711599547.284607,-3711599547.284607,-3711599547.284607,-3711599547.284607,-3711599547.284607,-3711599547.284607,-3711599547.284607,-3711599547.284607,-3711599547.284607,-3711599547.284607,-3711599547.284607,-3711599547.284607,-3711599547.284607,-3711599547.284607,-3711599547.284607,-3711599547.284607,-3711599547.284607
sax-7,-664206370894.2522,-1117415557135.2874,429461437657.1697,-140874930290.46838,-168978243641.29816,158577055131.36212,163002088997.8507,163002088997.8507,163002088997.8507,-251730256045.41592,163002088997.8507,-159402200023.17804,163002088997.8507,163002088997.8507,21885660868.051212,56372718311.707886,163002088997.8507,-298478029468.64874,163002088997.8507,224142556582.5228,163002088997.8507,-117775127960.16307,-150908769708.32687,163002088997.8507,-383997787684.0226,163002088997.8507,163002088997.8507,11749048727.53534,-115528208208.45746,163002088997.8507,214489061757.78625,-365143832659.17065,163002088997.8507,-100608700413.3587,5647942709.429474,-250728216606.9059,-172065860207.31235,163002088997.8507,-503087334395.9409,-139190890964.199,-110666392509.53989,-418650960082.636,448982770536.18774,-570633683725.1434,163002088997.8507,-784369993757.1469,-110098419985.15865,246744861451.8272,-133514352983.2361,-228219270863.04153,47748420110.8875,-223104843144.50186,105308845326.21332,-57943741896.779785,-224403341161.7669,-290127925125.0918,-284064965556.66125,89852602575.02133,-540366290873.5623,59717412669.73764,163002088997.8507,-639916273171.1844,163002088997.8507,-242405067.43811035,-394613205445.6693,-128381739816.945,163002088997.8507,163002088997.8507,-237775067829.13223,163002088997.8507,-316934604717.3439,21808306315.110428,274150956233.58688,190615941074.92828,220676740701.99924,-87815829466.775,228018085238.04834,-487093339384.2426,163002088997.8507,163002088997.8507,163002088997.8507,163002088997.8507,163002088997.8507,163002088997.8507,163002088997.8507,163002088997.8507,163002088997.8507,163002088997.8507,163002088997.8507,163002088997.8507,163002088997.8507,163002088997.8507,163002088997.8507,163002088997.8507,163002088997.8507,163002088997.8507,163002088997.8507,163002088997.8507,163002088997.8507,163002088997.8507,163002088997.8507,163002088997.8507,163002088997.8507,163002088997.8507,163002088997.8507,163002088997.8507,163002088997.8507,163002088997.8507
slt-1,-68592105362.90909,48540387374.81116,34499621574.70514,66905037629.27081,-44431526225.45073,101897008780.16405,0.0,0.0,0.0,48855644515.87739,0.0,61727730425.69922,0.0,0.0,-137582868026.62402,13396109441.034218,0.0,-72108075811.60446,0.0,-15640837776.50386,0.0,-21471527945.470673,24616000029.15434,0.0,-13835709009.35138,0.0,0.0,126903303784.56003,27329267105.207565,0.0,-109507235855.54651,43069930814.64586,0.0,80856661998.54376,61107742060.29513,-72482879206.328,-138800114078.94107,0.0,-90734366336.98004,15692650294.608063,-3995907516.01229,-25429154291.535095,134068880001.74637,47992136436.77246,0.0,-43464025768.695496,24184768399.14714,112353036733.18369,155055637052.45456,97481117634.67537,-17802992123.282417,-3706090274.324978,92122171489.32013,-26763077774.12039,1004640205.2294769,-45831861579.59503,-6000776485.820709,49186832839.167595,85519223218.83829,111046596482.11469,0.0,52687966208.219604,0.0,50682334299.82364,20388485909.707245,75658842273.10123,0.0,0.0,11594057298.07013,0.0,-91444974258.25662,4842341667.425232,47278688894.640366,-240637305575.20322,11395495788.848736,-36513183051.78789,163516157227.88516,-40361799436.10785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
